organization,switch,switch_serial,port_id,port_name,enabled,data_total,data_upstream,data_downstream,bandwidth_total,bandwidth_upstream,bandwidth_downstream,energy_total
BCMH,Telco Rm Stack 2-3,Q2QW-5LPT-EC8M,32,Synology,True,1041866,817039,224827,98.79999999999998,77.39999999999999,21.400000000000002,0.0
BCMH,Telco Rm Stack 2-3,Q2QW-5LPT-EC8M,36,Accounting MFP,True,1462953,1413092,49861,138.00000000000003,133.99999999999997,4.000000000000002,0.0
BCMH,Telco Rm Stack 2-3,Q2QW-5LPT-EC8M,37,Administration MFP,True,721283,623575,97708,68.5,59.19999999999999,9.299999999999999,0.0
BCMH,Telco Rm Stack 2-3,Q2QW-5LPT-EC8M,38,Administration Shannon,True,797409,739535,57874,75.49999999999999,70.2,5.3,0.0
BCMH,Telco Rm Stack 2-3,Q2QW-5LPT-EC8M,39,Admissions MFP,True,838693,815567,23126,80.30000000000001,77.19999999999999,3.1000000000000014,0.0
BCMH,Telco Rm Stack 2-3,Q2QW-5LPT-EC8M,40,HIM Transcription,True,545868,487254,58614,52.00000000000002,46.39999999999999,5.600000000000001,0.0
BCMH,Telco Rm Stack 2-3,Q2QW-5LPT-EC8M,41,IT MFP,True,561445,460411,101034,53.600000000000016,43.9,9.700000000000001,0.0
BCMH,Telco Rm Stack 2-3,Q2QW-5LPT-EC8M,42,Pharmacy West,True,677489,609510,67979,64.1,57.8,6.3000000000000025,0.0
BCMH,Telco Rm Stack 2-3,Q2QW-5LPT-EC8M,44,Nursing Gayle,True,530419,503705,26714,50.9,47.8,3.1000000000000014,0.0
BCMH,Telco Rm Stack 2-3,Q2QW-5LPT-EC8M,45,Administration Bustle,True,613644,552834,60810,58.20000000000001,52.3,5.900000000000003,0.0
BCMH,Telco Rm Stack 2-3,Q2QW-5LPT-EC8M,47,Wireless AP,True,691375787,673228995,18146792,65552.90000000001,63832.30000000001,1720.6000000000001,4552.799999999999
BCMH,Telco Rm Stack 2-3,Q2QW-5LPT-EC8M,53,,True,1521355217,1268945205,252410012,144246.6,120314.60000000002,23931.999999999993,0.0
BCMH,Telco Rm Stack 2-3,Q2QW-5LPT-EC8M,54,,True,1996807325,300063758,1696743567,189326.99999999994,28450.2,160876.80000000005,0.0
BCMH,Telco Rm Stack 2-1,Q2QW-5LTN-LEBD,2,Shortel,True,22919909,17719816,5200093,2172.8999999999996,1679.8999999999996,493.00000000000006,1891.4000000000005
BCMH,Telco Rm Stack 2-1,Q2QW-5LTN-LEBD,3,Shortel,True,2388002,1957999,430003,226.4,185.8,40.599999999999994,1720.7
BCMH,Telco Rm Stack 2-1,Q2QW-5LTN-LEBD,4,Shortel,True,19281808,13574044,5707764,1828.2000000000005,1287.0,541.2,0.0
BCMH,Telco Rm Stack 2-1,Q2QW-5LTN-LEBD,6,Shortel,True,14920193,10727611,4192582,1414.5000000000002,1017.1,397.4,0.0
BCMH,Telco Rm Stack 2-1,Q2QW-5LTN-LEBD,7,Shortel,True,49778455,38783759,10994696,4719.899999999999,3677.5000000000005,1042.4,0.0
BCMH,Telco Rm Stack 2-1,Q2QW-5LTN-LEBD,8,Shortel,True,38642123,24749562,13892561,3664.2000000000003,2346.9000000000005,1317.2999999999997,0.0
BCMH,Telco Rm Stack 2-1,Q2QW-5LTN-LEBD,9,Shortel,True,36293778,28377575,7916203,3441.2,2690.7,750.5,0.0
BCMH,Telco Rm Stack 2-1,Q2QW-5LTN-LEBD,11,Shortel,True,19304816,11405259,7899557,1830.3999999999999,1081.3000000000002,749.1000000000001,2246.7000000000003
BCMH,Telco Rm Stack 2-1,Q2QW-5LTN-LEBD,12,Shortel,True,22725854,17172485,5553369,2154.9,1628.1000000000004,526.7999999999998,2216.0
BCMH,Telco Rm Stack 2-1,Q2QW-5LTN-LEBD,13,Shortel,True,1448059,1274808,173251,137.1,121.0,16.099999999999998,1656.5
BCMH,Telco Rm Stack 2-1,Q2QW-5LTN-LEBD,16,Shortel,True,16186650,11994503,4192147,1534.8,1137.1999999999996,397.59999999999997,2181.1000000000004
BCMH,Telco Rm Stack 2-1,Q2QW-5LTN-LEBD,17,Shortel,True,602062419,585251271,16811148,57083.99999999999,55490.4,1593.6000000000001,0.0
BCMH,Telco Rm Stack 2-1,Q2QW-5LTN-LEBD,21,Surgery-North,True,302323415,288516671,13806744,28665.100000000002,27355.6,1309.4999999999998,0.0
BCMH,Telco Rm Stack 2-1,Q2QW-5LTN-LEBD,22,Shortel,True,106467875,70757790,35710085,10094.8,6709.099999999999,3385.7,2175.2
BCMH,Telco Rm Stack 2-1,Q2QW-5LTN-LEBD,24,Shortel,True,2027310,1566427,460883,192.40000000000003,148.90000000000003,43.5,1792.0000000000002
BCMH,Telco Rm Stack 2-1,Q2QW-5LTN-LEBD,25,Data 130,True,31554564,23989836,7564728,2991.9000000000005,2274.7000000000003,717.2000000000002,0.0
BCMH,Telco Rm Stack 2-1,Q2QW-5LTN-LEBD,27,Data 130,True,21837739,16471655,5366084,2070.7,1561.8000000000002,508.90000000000003,0.0
BCMH,Telco Rm Stack 2-1,Q2QW-5LTN-LEBD,28,Data 130,True,15372115,12279500,3092615,1457.5,1164.2,293.29999999999995,0.0
BCMH,Telco Rm Stack 2-1,Q2QW-5LTN-LEBD,29,Data 130,True,14295319,11603860,2691459,1355.8000000000002,1100.3000000000002,255.50000000000009,0.0
BCMH,Telco Rm Stack 2-1,Q2QW-5LTN-LEBD,30,Data 130 - Unknown Printer,True,35047325,30833109,4214216,3322.499999999999,2923.4999999999995,399.0,0.0
BCMH,Telco Rm Stack 2-1,Q2QW-5LTN-LEBD,31,Data 130,True,23561679,18982812,4578867,2233.9,1799.9,434.0,0.0
BCMH,Telco Rm Stack 2-1,Q2QW-5LTN-LEBD,35,Static 1050 - NucMed,True,80626047,47806400,32819647,7644.599999999999,4532.8,3111.7999999999997,0.0
BCMH,Telco Rm Stack 2-1,Q2QW-5LTN-LEBD,36,Data 130,True,14509954,10936862,3573092,1375.9999999999998,1037.0,339.0,0.0
BCMH,Telco Rm Stack 2-1,Q2QW-5LTN-LEBD,37,Infection Control Carmen,True,571924,543439,28485,54.600000000000016,51.5,3.1000000000000014,0.0
BCMH,Telco Rm Stack 2-1,Q2QW-5LTN-LEBD,38,Rehab Admin MFP,True,2852216,2727848,124368,270.2,258.49999999999994,11.700000000000005,0.0
BCMH,Telco Rm Stack 2-1,Q2QW-5LTN-LEBD,41,Financial Counselor,True,943458,882409,61049,89.80000000000001,83.9,5.899999999999998,0.0
BCMH,Telco Rm Stack 2-1,Q2QW-5LTN-LEBD,42,Pharmacy Labels 1,True,459717,449633,10084,42.8,42.599999999999994,0.2,0.0
BCMH,Telco Rm Stack 2-1,Q2QW-5LTN-LEBD,43,Static,True,555533,494046,61487,52.5,46.60000000000001,5.900000000000002,0.0
BCMH,Telco Rm Stack 2-1,Q2QW-5LTN-LEBD,44,Surgery MFP-Scheduling Office,True,711275,660683,50592,67.39999999999999,62.70000000000001,4.700000000000002,0.0
BCMH,Telco Rm Stack 2-1,Q2QW-5LTN-LEBD,45,Static,True,473516,411725,61791,45.1,38.80000000000001,6.3000000000000025,0.0
BCMH,Telco Rm Stack 2-1,Q2QW-5LTN-LEBD,46,Rehab Manager,True,498157,471556,26601,47.69999999999999,44.60000000000002,3.1000000000000014,0.0
BCMH,Telco Rm Stack 2-1,Q2QW-5LTN-LEBD,47,NucMed Capintec,True,5955207,4594895,1360312,564.9,435.79999999999995,129.09999999999997,0.0
BCMH,Telco Rm Stack 2-1,Q2QW-5LTN-LEBD,49,,True,6092931785,713061324,5379870461,577699.9000000001,67608.6,510091.3,0.0
BCMH,Telco Rm Stack 2-1,Q2QW-5LTN-LEBD,53,,True,4807710056,4212170632,595539424,455842.60000000003,399376.49999999994,56466.10000000001,0.0
BCMH,2nd Floor Stack 1 - 2,Q2QW-5M8E-LSDF,6,Shortel,True,1191098,906411,284687,112.80000000000003,85.89999999999999,26.9,1651.1000000000004
BCMH,2nd Floor Stack 1 - 2,Q2QW-5M8E-LSDF,8,ShoreTel,True,28868154,24119375,4748779,2737.5,2287.2999999999997,450.19999999999993,0.0
BCMH,2nd Floor Stack 1 - 2,Q2QW-5M8E-LSDF,10,ShoreTel,True,30161613,24732283,5429330,2859.9,2345.0999999999995,514.8,0.0
BCMH,2nd Floor Stack 1 - 2,Q2QW-5M8E-LSDF,11,ShoreTel,True,744860,687899,56961,70.39999999999999,65.0,5.4,1717.0
BCMH,2nd Floor Stack 1 - 2,Q2QW-5M8E-LSDF,13,Data,True,28006422,24036477,3969945,2655.2000000000007,2279.0,376.2,0.0
BCMH,2nd Floor Stack 1 - 2,Q2QW-5M8E-LSDF,16,Data 107- Open Path,True,1022042,859870,162172,96.99999999999999,81.6,15.400000000000002,0.0
BCMH,2nd Floor Stack 1 - 2,Q2QW-5M8E-LSDF,22,ShoreTel,True,1321640,969142,352498,124.89999999999999,91.80000000000001,33.099999999999994,1739.8
BCMH,2nd Floor Stack 1 - 2,Q2QW-5M8E-LSDF,23,ShoreTel,True,40634589,31409474,9225115,3852.5000000000005,2978.1000000000004,874.4,2130.5999999999995
BCMH,2nd Floor Stack 1 - 2,Q2QW-5M8E-LSDF,25,Voice and Data,True,27372179,23690505,3681674,2595.6000000000004,2246.5,349.1000000000001,0.0
BCMH,2nd Floor Stack 1 - 2,Q2QW-5M8E-LSDF,26,Data,True,26935777,22790741,4145036,2553.9000000000005,2160.7,393.2,0.0
BCMH,2nd Floor Stack 1 - 2,Q2QW-5M8E-LSDF,28,Voice and Data,True,19323504,13817404,5506100,1832.0999999999995,1310.0,522.0999999999999,2132.7999999999997
BCMH,2nd Floor Stack 1 - 2,Q2QW-5M8E-LSDF,31,Voice and Data,True,310046337,297751655,12294682,29397.199999999997,28231.400000000005,1165.8,0.0
BCMH,2nd Floor Stack 1 - 2,Q2QW-5M8E-LSDF,32,Data,True,5004792,3339121,1665671,474.50000000000006,316.5000000000001,158.0,0.0
BCMH,2nd Floor Stack 1 - 2,Q2QW-5M8E-LSDF,36,Shoretel,True,28984836,23212477,5772359,2748.2999999999993,2201.1000000000004,547.1999999999999,0.0
BCMH,2nd Floor Stack 1 - 2,Q2QW-5M8E-LSDF,37,Surgical Clinic MFP,True,1096387,1016456,79931,103.99999999999999,96.39999999999998,7.6,0.0
BCMH,2nd Floor Stack 1 - 2,Q2QW-5M8E-LSDF,46,ST48A2,True,4197801,2411784,1786017,397.70000000000005,228.50000000000006,169.20000000000005,0.0
BCMH,2nd Floor Stack 1 - 2,Q2QW-5M8E-LSDF,47,Wireless AP,True,600221705,578443107,21778598,56910.200000000004,54844.89999999999,2065.2999999999997,4435.8
BCMH,2nd Floor Stack 1 - 2,Q2QW-5M8E-LSDF,48,Wireless AP,True,577534013,566746326,10787687,54758.700000000004,53735.799999999996,1022.9,4511.3
BCMH,2nd Floor Stack 1 - 2,Q2QW-5M8E-LSDF,53,,True,2059060628,217273168,1841787460,195229.29999999996,20600.500000000004,174628.80000000002,0.0
BCMH,2nd Floor Stack 1 - 2,Q2QW-5M8E-LSDF,54,,True,1336423763,1213143002,123280761,126712.79999999997,115023.79999999997,11689.000000000002,0.0
BCMH,OPC Stack 1-1,Q2QW-6KQ5-9G2G,1,,True,60436231,43726057,16710174,5730.300000000001,4145.9,1584.4,0.0
BCMH,OPC Stack 1-1,Q2QW-6KQ5-9G2G,2,Shoretel,True,247092,246442,650,23.199999999999996,23.199999999999996,0.0,0.0
BCMH,OPC Stack 1-1,Q2QW-6KQ5-9G2G,3,Shoretel,True,531989,378922,153067,50.19999999999998,35.900000000000006,14.299999999999999,1780.6999999999996
BCMH,OPC Stack 1-1,Q2QW-6KQ5-9G2G,5,Shoretel,True,246288,246032,256,22.999999999999996,22.999999999999996,0.0,0.0
BCMH,OPC Stack 1-1,Q2QW-6KQ5-9G2G,7,Shoretel,True,468626,349391,119235,44.4,33.099999999999994,11.299999999999999,1670.4
BCMH,OPC Stack 1-1,Q2QW-6KQ5-9G2G,9,Shoretel,True,49233934,36591114,12642820,4668.500000000001,3469.6000000000004,1198.8999999999996,0.0
BCMH,OPC Stack 1-1,Q2QW-6KQ5-9G2G,11,Shoretel,True,247619,247079,540,23.199999999999996,23.199999999999996,0.0,0.0
BCMH,OPC Stack 1-1,Q2QW-6KQ5-9G2G,13,Shoretel,True,528139,385029,143110,50.5,36.500000000000014,13.999999999999998,1729.3999999999994
BCMH,OPC Stack 1-1,Q2QW-6KQ5-9G2G,15,Shoretel,True,57134086,38718196,18415890,5417.199999999999,3671.2,1746.0000000000002,0.0
BCMH,OPC Stack 1-1,Q2QW-6KQ5-9G2G,17,Shoretel,True,488015,358600,129415,45.699999999999996,33.699999999999996,11.999999999999998,1711.2999999999997
BCMH,OPC Stack 1-1,Q2QW-6KQ5-9G2G,19,Shoretel,True,246894,246629,265,22.999999999999996,22.999999999999996,0.0,0.0
BCMH,OPC Stack 1-1,Q2QW-6KQ5-9G2G,21,Shoretel,True,58362697,38097817,20264880,5533.499999999999,3612.0999999999995,1921.3999999999999,0.0
BCMH,OPC Stack 1-1,Q2QW-6KQ5-9G2G,29,Static,True,697896,662599,35297,65.60000000000002,62.5,3.1000000000000014,0.0
BCMH,OPC Stack 1-1,Q2QW-6KQ5-9G2G,30,Static,True,572792,536797,35995,53.70000000000002,50.599999999999994,3.1000000000000014,0.0
BCMH,OPC Stack 1-1,Q2QW-6KQ5-9G2G,31,Static,True,804547,769461,35086,75.79999999999998,72.69999999999999,3.1000000000000014,0.0
BCMH,OPC Stack 1-1,Q2QW-6KQ5-9G2G,32,Static,True,797028,772078,24950,76.3,73.20000000000002,3.1000000000000014,0.0
BCMH,OPC Stack 1-1,Q2QW-6KQ5-9G2G,37,Static,True,3834129,2198728,1635401,363.9,208.60000000000002,155.3,5094.7
BCMH,OPC Stack 1-1,Q2QW-6KQ5-9G2G,46,Hillrom,True,1593676,760359,833317,150.60000000000002,71.29999999999995,79.29999999999998,0.0
BCMH,OPC Stack 1-1,Q2QW-6KQ5-9G2G,47,Wireless AP,True,573610042,563781609,9828433,54386.799999999996,53454.800000000025,931.9999999999999,4400.2
BCMH,OPC Stack 1-1,Q2QW-6KQ5-9G2G,49,,True,808275735,82044203,726231532,76637.00000000001,7779.200000000002,68857.79999999999,0.0
